timestamp_utc,algorithm_version,east_valid,west_valid,east_quality_flag,west_quality_flag,d0_lambda_E_s-1,d0_lambda_W_s-1,d0_lambda_central_s-1,d0_lambda_central_h-1,d0_m5_central_bits,d0_primary_central_s-1,d0_secondary_central_s-1,d1_lambda_E_s-1,d1_lambda_W_s-1,d1_lambda_central_s-1,d1_lambda_central_h-1,d1_m5_central_bits,d1_primary_central_s-1,d1_secondary_central_s-1,d2_lambda_E_s-1,d2_lambda_W_s-1,d2_lambda_central_s-1,d2_lambda_central_h-1,d2_m5_central_bits,d2_primary_central_s-1,d2_secondary_central_s-1,d3_lambda_E_s-1,d3_lambda_W_s-1,d3_lambda_central_s-1,d3_lambda_central_h-1,d3_m5_central_bits,d3_primary_central_s-1,d3_secondary_central_s-1,d5_lambda_E_s-1,d5_lambda_W_s-1,d5_lambda_central_s-1,d5_lambda_central_h-1,d5_m5_central_bits,d5_primary_central_s-1,d5_secondary_central_s-1,d7_lambda_E_s-1,d7_lambda_W_s-1,d7_lambda_central_s-1,d7_lambda_central_h-1,d7_m5_central_bits,d7_primary_central_s-1,d7_secondary_central_s-1,d10_lambda_E_s-1,d10_lambda_W_s-1,d10_lambda_central_s-1,d10_lambda_central_h-1,d10_m5_central_bits,d10_primary_central_s-1,d10_secondary_central_s-1,d0_measured_support_central_s-1,d0_low_gamma0_central_s-1,d0_low_gamma4_central_s-1
2026-02-16T10:05:00+00:00,3.3,1,1,0,0,7.4571248e-01,4.2458827e-01,5.8515037e-01,2.1065413e+03,1.7554511e+02,5.8515037e-01,0.0000000e+00,3.7331281e-05,9.5247917e-05,6.6289599e-05,2.3864256e-01,1.9886880e-02,6.6282394e-05,7.2051704e-09,1.8058302e-05,8.5568672e-05,5.1813487e-05,1.8652855e-01,1.5544046e-02,5.1805708e-05,7.7787286e-09,9.8268443e-06,3.6106880e-05,2.2966862e-05,8.2680703e-02,6.8900586e-03,2.2957230e-05,9.6323516e-09,4.7446807e-06,3.4897110e-06,4.1171958e-06,1.4821905e-02,1.2351588e-03,4.1132045e-06,3.9913878e-09,5.5040810e-06,3.8570449e-06,4.6805629e-06,1.6850027e-02,1.4041689e-03,4.6791758e-06,1.3871002e-09,6.0220180e-06,4.1124899e-06,5.0672539e-06,1.8242114e-02,1.5201762e-03,5.0655107e-06,1.7432359e-09,3.2200388e-01,5.2303240e-01,6.7896009e-01
2026-02-16T10:10:00+00:00,3.3,1,1,0,0,8.1757134e-01,5.4224304e-01,6.7990719e-01,2.4476659e+03,2.0397216e+02,6.7990719e-01,0.0000000e+00,3.4732247e-05,1.0080883e-04,6.7770538e-05,2.4397394e-01,2.0331161e-02,6.7764341e-05,6.1974152e-09,3.1509297e-05,5.8968571e-05,4.5238934e-05,1.6286016e-01,1.3571680e-02,4.5231716e-05,7.2185451e-09,1.5045346e-05,2.5989417e-05,2.0517382e-05,7.3862575e-02,6.1552145e-03,2.0508407e-05,8.9745474e-09,4.3168635e-06,4.4912876e-06,4.4040756e-06,1.5854672e-02,1.3212227e-03,4.4005259e-06,3.5496643e-09,4.6958186e-06,5.2348457e-06,4.9653322e-06,1.7875196e-02,1.4895996e-03,4.9639583e-06,1.3738658e-09,4.9563049e-06,5.7480789e-06,5.3521919e-06,1.9267891e-02,1.6056576e-03,5.3504474e-06,1.7444749e-09,3.7413994e-01,6.0772823e-01,7.8891087e-01
2026-02-16T10:15:00+00:00,3.3,1,1,0,0,8.0233740e-01,6.5798754e-01,7.3016247e-01,2.6285849e+03,2.1904874e+02,7.3016247e-01,0.0000000e+00,3.7372557e-05,6.7246251e-05,5.2309404e-05,1.8831385e-01,1.5692821e-02,5.2305187e-05,4.2171485e-09,1.8096249e-05,4.4713263e-05,3.1404756e-05,1.1305712e-01,9.4214269e-03,3.1399389e-05,5.3673086e-09,9.8716082e-06,1.9977698e-05,1.4924653e-05,5.3728751e-02,4.4773959e-03,1.4917702e-05,6.9512391e-09,5.1707062e-06,4.3154837e-06,4.7430949e-06,1.7075142e-02,1.4229285e-03,4.7388246e-06,4.2703208e-09,6.6949106e-06,5.8031001e-06,6.2490054e-06,2.2496419e-02,1.8747016e-03,6.2453592e-06,3.6461291e-09,7.7404521e-06,6.8228024e-06,7.2816272e-06,2.6213858e-02,2.1844882e-03,7.2770229e-06,4.6043410e-09,4.0187301e-01,6.5266695e-01,8.4719515e-01
2026-02-16T10:20:00+00:00,3.3,1,1,0,0,7.7112947e-01,5.0833904e-01,6.3973426e-01,2.3030433e+03,1.9192028e+02,6.3973426e-01,0.0000000e+00,5.2878070e-05,4.9642140e-05,5.1260105e-05,1.8453638e-01,1.5378032e-02,5.1254961e-05,5.1442535e-09,3.1958866e-05,4.4793730e-05,3.8376298e-05,1.3815467e-01,1.1512889e-02,3.8370634e-05,5.6642974e-09,1.5470247e-05,2.0016410e-05,1.7743329e-05,6.3875983e-02,5.3229986e-03,1.7736358e-05,6.9701092e-09,4.5317205e-06,3.7690480e-06,4.1503843e-06,1.4941383e-02,1.2451153e-03,4.1478985e-06,2.4857630e-09,4.5313564e-06,4.1404875e-06,4.3359220e-06,1.5609319e-02,1.3007766e-03,4.3354596e-06,4.6238737e-10,4.5341917e-06,4.3977834e-06,4.4659876e-06,1.6077555e-02,1.3397963e-03,4.4653928e-06,5.9476259e-10,3.5203442e-01,5.7182027e-01,7.4229704e-01
2026-02-16T10:25:00+00:00,3.3,1,1,0,0,9.0233709e-01,5.8097405e-01,7.4165557e-01,2.6699601e+03,2.2249667e+02,7.4165557e-01,0.0000000e+00,4.9979581e-05,5.2346207e-05,5.1162894e-05,1.8418642e-01,1.5348868e-02,5.1156055e-05,6.8392133e-09,4.5136021e-05,3.3342620e-05,3.9239320e-05,1.4126155e-01,1.1771796e-02,3.9231540e-05,7.7805727e-09,2.0382788e-05,1.9202997e-05,1.9792893e-05,7.1254413e-02,5.9378678e-03,1.9783712e-05,9.1810333e-09,4.1591505e-06,8.5699735e-06,6.3645620e-06,2.2912423e-02,1.9093686e-03,6.3597275e-06,4.8345160e-09,4.5384356e-06,6.8221456e-06,5.6802906e-06,2.0449046e-02,1.7040872e-03,5.6781392e-06,2.1513853e-09,4.8001498e-06,5.2914818e-06,5.0458158e-06,1.8164937e-02,1.5137447e-03,5.0442879e-06,1.5279183e-09,4.0811186e-01,6.6291973e-01,8.6056136e-01
2026-02-16T10:30:00+00:00,3.3,1,1,0,0,9.1559831e-01,6.0280519e-01,7.5920175e-01,2.7331263e+03,2.2776052e+02,7.5920175e-01,0.0000000e+00,9.8106613e-05,6.8284144e-05,8.3195379e-05,2.9950336e-01,2.4958614e-02,8.3183798e-05,1.1580221e-08,7.2321908e-05,4.9621323e-05,6.0971615e-05,2.1949782e-01,1.8291485e-02,6.0958404e-05,1.3211600e-08,3.1055380e-05,2.9619874e-05,3.0337627e-05,1.0921546e-01,9.1012881e-03,3.0322354e-05,1.5272764e-08,3.6852061e-06,1.3463636e-05,8.5744210e-06,3.0867915e-02,2.5723263e-03,8.5668884e-06,7.5325447e-09,3.6821122e-06,9.2263352e-06,6.4542237e-06,2.3235205e-02,1.9362671e-03,6.4517440e-06,2.4796482e-09,3.6850866e-06,5.6598006e-06,4.6724436e-06,1.6820797e-02,1.4017331e-03,4.6717243e-06,7.1926198e-10,4.1776596e-01,6.7860292e-01,8.8092100e-01
2026-02-16T10:35:00+00:00,3.3,1,1,0,0,8.1395278e-01,5.2674411e-01,6.7034844e-01,2.4132544e+03,2.0110453e+02,6.7034844e-01,0.0000000e+00,7.3826943e-05,6.8904417e-05,7.1365680e-05,2.5691645e-01,2.1409704e-02,7.1354564e-05,1.1116132e-08,2.1224577e-05,5.2206413e-05,3.6715495e-05,1.3217578e-01,1.1014649e-02,3.6701012e-05,1.4483182e-08,1.5623793e-05,3.4593235e-05,2.5108514e-05,9.0390651e-02,7.5325542e-03,2.5092323e-05,1.6191450e-08,1.0498000e-05,1.9322689e-05,1.4910345e-05,5.3677241e-02,4.4731034e-03,1.4898709e-05,1.1635924e-08,8.5368508e-06,1.4454131e-05,1.1495491e-05,4.1383767e-02,3.4486472e-03,1.1488178e-05,7.3130635e-09,6.8248713e-06,1.0117438e-05,8.4711549e-06,3.0496158e-02,2.5413465e-03,8.4668449e-06,4.3099935e-09,3.6899039e-01,5.9921030e-01,7.7778029e-01
2026-02-16T10:40:00+00:00,3.3,1,1,0,0,1.1503530e+00,9.7048596e-01,1.0604195e+00,3.8175101e+03,3.1812584e+02,1.0604195e+00,0.0000000e+00,3.7708322e-05,1.5036985e-04,9.4039085e-05,3.3854071e-01,2.8211726e-02,9.4026591e-05,1.2494394e-08,2.0536272e-05,9.1293017e-05,5.5914645e-05,2.0129272e-01,1.6774393e-02,5.5899149e-05,1.5495800e-08,1.4928767e-05,4.6427350e-05,3.0678059e-05,1.1044101e-01,9.2034176e-03,3.0660291e-05,1.7767625e-08,9.7997078e-06,1.4156894e-05,1.1978301e-05,4.3121883e-02,3.5934903e-03,1.1968010e-05,1.0291290e-08,7.8387426e-06,1.0658724e-05,9.2487334e-06,3.3295440e-02,2.7746200e-03,9.2435396e-06,5.1938421e-09,6.1278114e-06,7.5968366e-06,6.8623240e-06,2.4704366e-02,2.0586972e-03,6.8595068e-06,2.8171949e-09,5.8352442e-01,9.4784432e-01,1.2304290e+00
2026-02-16T10:45:00+00:00,3.3,1,1,0,0,1.3453776e+00,1.1903008e+00,1.2678392e+00,4.5642210e+03,3.8035175e+02,1.2678392e+00,0.0000000e+00,7.0873052e-05,5.0661249e-05,6.0767151e-05,2.1876174e-01,1.8230145e-02,6.0760274e-05,6.8769969e-09,3.2148847e-05,4.7769380e-05,3.9959113e-05,1.4385281e-01,1.1987734e-02,3.9950886e-05,8.2271151e-09,1.5616619e-05,2.5327688e-05,2.0472154e-05,7.3699753e-02,6.1416461e-03,2.0462384e-05,9.7700176e-09,5.0278827e-06,9.1855873e-06,7.1067350e-06,2.5584246e-02,2.1320205e-03,7.1015751e-06,5.1599145e-09,5.7889091e-06,7.4365354e-06,6.6127222e-06,2.3805800e-02,1.9838167e-03,6.6101108e-06,2.6114356e-09,6.3118499e-06,5.9064772e-06,6.1091636e-06,2.1992989e-02,1.8327491e-03,6.1070650e-06,2.0985962e-09,6.9766996e-01,1.1332459e+00,1.4711002e+00
2026-02-16T10:50:00+00:00,3.3,1,1,0,0,1.3916070e+00,1.0238353e+00,1.2077211e+00,4.3477961e+03,3.6231634e+02,1.2077211e+00,0.0000000e+00,5.3019192e-05,8.1356391e-05,6.7187791e-05,2.4187605e-01,2.0156337e-02,6.7176952e-05,1.0839762e-08,3.4180591e-05,7.5206000e-05,5.4693296e-05,1.9689586e-01,1.6407989e-02,5.4680801e-05,1.2494995e-08,2.0272066e-05,3.6111891e-05,2.8191979e-05,1.0149112e-01,8.4575936e-03,2.8177238e-05,1.4740550e-08,1.0210212e-05,9.2943706e-06,9.7522912e-06,3.5108248e-02,2.9256874e-03,9.7427444e-06,9.5468192e-09,9.3912421e-06,8.2895593e-06,8.8404007e-06,3.1825443e-02,2.6521202e-03,8.8346068e-06,5.7938626e-09,8.4598750e-06,7.2694016e-06,7.8646383e-06,2.8312698e-02,2.3593915e-03,7.8598693e-06,4.7690104e-09,6.6459495e-01,1.0795116e+00,1.4013415e+00
2026-02-16T10:55:00+00:00,3.3,1,1,0,0,1.4417147e+00,1.5037343e+00,1.4727245e+00,5.3018082e+03,4.4181735e+02,1.4727245e+00,0.0000000e+00,1.5320636e-04,1.1467433e-04,1.3394034e-04,4.8218524e-01,4.0182103e-02,1.3392555e-04,1.4797163e-08,7.3842632e-05,9.1030550e-05,8.2436591e-05,2.9677173e-01,2.4730977e-02,8.2418896e-05,1.7695142e-08,3.2378660e-05,4.5938428e-05,3.9158544e-05,1.4097076e-01,1.1747563e-02,3.9137672e-05,2.0872572e-08,5.4473146e-06,1.3143988e-05,9.2956514e-06,3.3464345e-02,2.7886954e-03,9.2858244e-06,9.8269596e-09,6.5875725e-06,8.9024092e-06,7.7449909e-06,2.7881967e-02,2.3234973e-03,7.7411226e-06,3.8682835e-09,7.3718381e-06,5.3338034e-06,6.3528207e-06,2.2870155e-02,1.9058462e-03,6.3503728e-06,2.4479300e-09,8.1034458e-01,1.3163641e+00,1.7088579e+00
2026-02-16T11:00:00+00:00,3.3,1,1,0,0,1.9308741e+00,1.2601706e+00,1.5955223e+00,5.7438804e+03,4.7865670e+02,1.5955223e+00,0.0000000e+00,1.0497910e-04,1.4981542e-04,1.2739726e-04,4.5863014e-01,3.8219179e-02,1.2738246e-04,1.4804941e-08,5.0966292e-05,8.8370512e-05,6.9668402e-05,2.5080625e-01,2.0900521e-02,6.9649870e-05,1.8532011e-08,3.1353825e-05,4.0800812e-05,3.6077318e-05,1.2987835e-01,1.0823195e-02,3.6055936e-05,2.1382732e-08,1.5526880e-05,7.9901111e-06,1.1758495e-05,4.2330584e-02,3.5275486e-03,1.1747087e-05,1.1408505e-08,1.1602807e-05,6.2381200e-06,8.9204636e-06,3.2113669e-02,2.6761391e-03,8.9151221e-06,5.3415289e-09,8.1791700e-06,4.7070937e-06,6.4431319e-06,2.3195275e-02,1.9329396e-03,6.4402814e-06,2.8504260e-09,8.7790439e-01,1.4261225e+00,1.8513477e+00
2026-02-16T11:05:00+00:00,3.3,1,1,0,0,1.9929045e+00,1.1111084e+00,1.5520064e+00,5.5872232e+03,4.6560193e+02,1.5520064e+00,0.0000000e+00,8.3672606e-05,1.1287751e-04,9.8275058e-05,3.5379021e-01,2.9482517e-02,9.8261922e-05,1.3136042e-08,5.9332992e-05,1.0343758e-04,8.1385285e-05,2.9298703e-01,2.4415586e-02,8.1370866e-05,1.4419058e-08,2.6094589e-05,4.7523557e-05,3.6809073e-05,1.3251266e-01,1.1042722e-02,3.6791523e-05,1.7550359e-08,4.6180927e-06,9.7446640e-06,7.1813783e-06,2.5852962e-02,2.1544135e-03,7.1723152e-06,9.0631621e-09,5.7585311e-06,9.1099379e-06,7.4342345e-06,2.6763244e-02,2.2302704e-03,7.4297979e-06,4.4365665e-09,6.5417648e-06,8.3439846e-06,7.4428747e-06,2.6794349e-02,2.2328624e-03,7.4384926e-06,4.3820966e-09,8.5404659e-01,1.3872471e+00,1.8008238e+00
2026-02-16T11:10:00+00:00,3.3,1,1,0,0,1.8037708e+00,1.0645979e+00,1.4341843e+00,5.1630635e+03,4.3025529e+02,1.4341843e+00,0.0000000e+00,1.0487589e-04,7.2745041e-05,8.8810467e-05,3.1971768e-01,2.6643140e-02,8.8804377e-05,6.0899951e-09,4.8692868e-05,1.7500880e-05,3.3096874e-05,1.1914875e-01,9.9290621e-03,3.3088002e-05,8.8713437e-09,2.6427674e-05,9.1769478e-06,1.7802311e-05,6.4088320e-02,5.3406933e-03,1.7791890e-05,1.0420810e-08,1.0250429e-05,3.8371591e-06,7.0437940e-06,2.5357658e-02,2.1131382e-03,7.0391682e-06,4.6257624e-09,8.2870313e-06,4.2108049e-06,6.2489181e-06,2.2496105e-02,1.8746754e-03,6.2466389e-06,2.2791815e-09,6.5753173e-06,4.4691382e-06,5.5222277e-06,1.9880020e-02,1.6566683e-03,5.5206797e-06,1.5480161e-09,7.8919343e-01,1.2819287e+00,1.6641186e+00
2026-02-16T11:15:00+00:00,3.3,1,1,0,0,2.4885486e+00,1.5373374e+00,2.0129430e+00,7.2465948e+03,6.0388290e+02,2.0129430e+00,0.0000000e+00,1.1578779e-04,8.5717214e-05,1.0075250e-04,3.6270901e-01,3.0225751e-02,1.0074127e-04,1.1235573e-08,9.0351189e-05,4.5041890e-05,6.7696539e-05,2.4370754e-01,2.0308962e-02,6.7683485e-05,1.3054499e-08,4.3131597e-05,2.0031519e-05,3.1581558e-05,1.1369361e-01,9.4744674e-03,3.1565914e-05,1.5644353e-08,1.0789963e-05,3.6284945e-06,7.2092287e-06,2.5953223e-02,2.1627686e-03,7.2017693e-06,7.4593904e-09,9.5863476e-06,3.9985435e-06,6.7924456e-06,2.4452804e-02,2.0377337e-03,6.7892327e-06,3.2128679e-09,8.3952298e-06,4.2540143e-06,6.3246221e-06,2.2768639e-02,1.8973866e-03,6.3219257e-06,2.6963120e-09,1.1077086e+00,1.7992547e+00,2.3356522e+00
2026-02-16T11:20:00+00:00,3.3,1,1,0,0,2.7859574e+00,1.3341056e+00,2.0600315e+00,7.4161135e+03,6.1800945e+02,2.0600315e+00,0.0000000e+00,8.7572655e-05,6.7970804e-05,7.7771730e-05,2.7997823e-01,2.3331519e-02,7.7760050e-05,1.1680025e-08,5.1300922e-05,4.7128513e-05,4.9214718e-05,1.7717298e-01,1.4764415e-02,4.9200381e-05,1.4336848e-08,3.1648098e-05,2.4482644e-05,2.8065371e-05,1.0103534e-01,8.4196113e-03,2.8049059e-05,1.6312302e-08,1.5983134e-05,8.0162334e-06,1.1999684e-05,4.3198861e-02,3.5999051e-03,1.1989576e-05,1.0107339e-08,1.2438991e-05,5.8945472e-06,9.1667692e-06,3.3000369e-02,2.7500307e-03,9.1614241e-06,5.3450537e-09,9.2741692e-06,4.1098630e-06,6.6920161e-06,2.4091258e-02,2.0076048e-03,6.6891485e-06,2.8675675e-09,1.1336742e+00,1.8413569e+00,2.3902709e+00
2026-02-16T11:25:00+00:00,3.3,1,1,0,0,3.3532095e+00,1.9009791e+00,2.6270943e+00,9.4575395e+03,7.8812829e+02,2.6270943e+00,0.0000000e+00,1.3358483e-04,1.5048000e-04,1.4203242e-04,5.1131670e-01,4.2609725e-02,1.4201990e-04,1.2516328e-08,8.8064638e-05,8.6833507e-05,8.7449073e-05,3.1481666e-01,2.6234722e-02,8.7434459e-05,1.4613535e-08,3.8061386e-05,3.6665548e-05,3.7363467e-05,1.3450848e-01,1.1209040e-02,3.7345570e-05,1.7896858e-08,5.2829851e-06,3.3916335e-06,4.3373093e-06,1.5614313e-02,1.3011928e-03,4.3313943e-06,5.9149978e-09,6.0414188e-06,3.3880262e-06,4.7147225e-06,1.6973001e-02,1.4144168e-03,4.7137699e-06,9.5258768e-10,6.5638845e-06,3.3903568e-06,4.9771206e-06,1.7917634e-02,1.4931362e-03,4.9759389e-06,1.1817411e-09,1.4456384e+00,2.3482015e+00,3.0482744e+00
2026-02-16T11:30:00+00:00,3.3,1,1,0,0,2.8906325e+00,1.7498291e+00,2.3202308e+00,8.3528309e+03,6.9606924e+02,2.3202308e+00,0.0000000e+00,8.6034197e-05,1.0426958e-04,9.5151889e-05,3.4254680e-01,2.8545567e-02,9.5145595e-05,6.2945526e-09,4.5423757e-05,4.5677144e-05,4.5550450e-05,1.6398162e-01,1.3665135e-02,4.5542192e-05,8.2578011e-09,2.0456537e-05,2.0651446e-05,2.0553991e-05,7.3994369e-02,6.1661974e-03,2.0543868e-05,1.0123345e-08,3.8901053e-06,4.4238566e-06,4.1569809e-06,1.4965131e-02,1.2470943e-03,4.1537220e-06,3.2589931e-09,3.8881023e-06,5.1686484e-06,4.5283753e-06,1.6302151e-02,1.3585126e-03,4.5274603e-06,9.1503506e-10,3.8915192e-06,5.6821482e-06,4.7868337e-06,1.7232601e-02,1.4360501e-03,4.7856859e-06,1.1478194e-09,1.2767719e+00,2.0739134e+00,2.6922160e+00
2026-02-16T11:35:00+00:00,3.3,1,1,0,0,2.9069305e+00,1.5100053e+00,2.2084679e+00,7.9504844e+03,6.6254036e+02,2.2084679e+00,0.0000000e+00,8.8370749e-05,1.3534803e-04,1.1185939e-04,4.0269381e-01,3.3557817e-02,1.1184560e-04,1.3790753e-08,5.2108543e-05,7.5388293e-05,6.3748418e-05,2.2949431e-01,1.9124525e-02,6.3731248e-05,1.7170740e-08,3.2445237e-05,3.6054376e-05,3.4249807e-05,1.2329930e-01,1.0274942e-02,3.4230031e-05,1.9775429e-08,1.6776921e-05,8.7038127e-06,1.2740367e-05,4.5865320e-02,3.8221100e-03,1.2729066e-05,1.1301033e-08,1.3231195e-05,6.9537322e-06,1.0092464e-05,3.6332870e-02,3.0277391e-03,1.0086663e-05,5.8008608e-09,1.0063752e-05,5.4247455e-06,7.7442485e-06,2.7879295e-02,2.3232746e-03,7.7408112e-06,3.4373671e-09,1.2151995e+00,1.9739984e+00,2.5625605e+00
2026-02-16T11:40:00+00:00,3.3,1,1,0,0,3.4469653e+00,2.1736981e+00,2.8103317e+00,1.0117194e+04,8.4309951e+02,2.8103317e+00,0.0000000e+00,7.1469229e-05,3.4573384e-05,5.3021306e-05,1.9087670e-01,1.5906392e-02,5.3013573e-05,7.7338322e-09,3.4710709e-05,3.3283571e-05,3.3997140e-05,1.2238970e-01,1.0199142e-02,3.3987649e-05,9.4906558e-09,2.0738563e-05,1.9018136e-05,1.9878350e-05,7.1562058e-02,5.9635049e-03,1.9867506e-05,1.0843204e-08,1.0256019e-05,8.2984630e-06,9.2772412e-06,3.3398068e-02,2.7831724e-03,9.2702627e-06,6.9784419e-09,8.6737505e-06,6.5496354e-06,7.6116929e-06,2.7402095e-02,2.2835079e-03,7.6077229e-06,3.9700507e-09,7.2205709e-06,5.0185389e-06,6.1195549e-06,2.2030398e-02,1.8358665e-03,6.1170783e-06,2.4766066e-09,1.5462799e+00,2.5119414e+00,3.2609566e+00
2026-02-16T11:45:00+00:00,3.3,1,1,0,0,4.2163849e+00,5.4868198e+00,4.8516024e+00,1.7465769e+04,1.4554807e+03,4.8516024e+00,0.0000000e+00,5.0838605e-05,1.3575668e-04,9.3297643e-05,3.3587151e-01,2.7989293e-02,9.3287606e-05,1.0037041e-08,4.5941521e-05,7.5740909e-05,6.0841215e-05,2.1902837e-01,1.8252364e-02,6.0829444e-05,1.1771016e-08,2.0919046e-05,3.6328050e-05,2.8623548e-05,1.0304477e-01,8.5870645e-03,2.8609511e-05,1.4037020e-08,4.5148008e-06,8.9297315e-06,6.7222661e-06,2.4200158e-02,2.0166798e-03,6.7160843e-06,6.1818681e-09,4.8939390e-06,7.1803928e-06,6.0371659e-06,2.1733797e-02,1.8111498e-03,6.0350044e-06,2.1615914e-09,5.1558929e-06,5.6523799e-06,5.4041364e-06,1.9454891e-02,1.6212409e-03,5.4026114e-06,1.5249303e-09,2.6695115e+00,4.3365011e+00,5.6295013e+00
2026-02-16T11:50:00+00:00,3.3,1,1,0,0,4.7774940e+00,3.3136463e+00,4.0455701e+00,1.4564053e+04,1.2136710e+03,4.0455701e+00,0.0000000e+00,1.0287239e-04,8.1285219e-05,9.2078805e-05,3.3148370e-01,2.7623641e-02,9.2067589e-05,1.1215744e-08,6.2727562e-05,7.3106159e-05,6.7916861e-05,2.4450070e-01,2.0375058e-02,6.7904297e-05,1.2563343e-08,3.2041050e-05,3.1307863e-05,3.1674456e-05,1.1402804e-01,9.5023369e-03,3.1659549e-05,1.4907285e-08,1.0285339e-05,3.5891328e-06,6.9372359e-06,2.4974049e-02,2.0811708e-03,6.9307172e-06,6.5186798e-09,8.3216436e-06,3.5857877e-06,5.9537157e-06,2.1433376e-02,1.7861147e-03,5.9518717e-06,1.8440180e-09,6.6104555e-06,3.5882632e-06,5.0993593e-06,1.8357694e-02,1.5298078e-03,5.0983751e-06,9.8427979e-10,2.2260466e+00,3.6160560e+00,4.6942165e+00
2026-02-16T11:55:00+00:00,3.3,1,1,0,0,4.1071536e+00,4.2474198e+00,4.1772867e+00,1.5038232e+04,1.2531860e+03,4.1772867e+00,0.0000000e+00,8.6763327e-05,8.1485005e-05,8.4124166e-05,3.0284700e-01,2.5237250e-02,8.4115801e-05,8.3647742e-09,4.6168884e-05,7.3317812e-05,5.9743348e-05,2.1507605e-01,1.7923004e-02,5.9733836e-05,9.5124258e-09,2.1190170e-05,3.1584612e-05,2.6387391e-05,9.4994608e-02,7.9162173e-03,2.6375513e-05,1.1878133e-08,5.1938309e-06,4.2763878e-06,4.7351093e-06,1.7046394e-02,1.4205328e-03,4.7300078e-06,5.1015845e-09,6.3347925e-06,5.0179710e-06,5.6763817e-06,2.0434974e-02,1.7029145e-03,5.6740805e-06,2.3012578e-09,7.1157298e-06,5.5289437e-06,6.3223368e-06,2.2760412e-02,1.8967010e-03,6.3194436e-06,2.8931576e-09,2.2985366e+00,3.7337917e+00,4.8470470e+00
2026-02-16T12:00:00+00:00,3.3,1,1,0,0,3.6204495e+00,3.1536216e+00,3.3870355e+00,1.2193328e+04,1.0161107e+03,3.3870355e+00,0.0000000e+00,9.7868467e-05,9.8739582e-05,9.8304024e-05,3.5389449e-01,2.9491207e-02,9.8289088e-05,1.4936621e-08,9.0280155e-05,7.4663463e-05,8.2471809e-05,2.9689851e-01,2.4741543e-02,8.2455425e-05,1.6383742e-08,4.3027174e-05,3.5366983e-05,3.9197079e-05,1.4110948e-01,1.1759124e-02,3.9177869e-05,1.9209735e-08,1.0094117e-05,8.2318738e-06,9.1629954e-06,3.2986783e-02,2.7488986e-03,9.1532753e-06,9.7200883e-09,7.7458379e-06,6.8528666e-06,7.2993523e-06,2.6277668e-02,2.1898057e-03,7.2958340e-06,3.5182699e-09,5.7720696e-06,5.5758762e-06,5.6739729e-06,2.0426302e-02,1.7021919e-03,5.6721019e-06,1.8710363e-09,1.8637470e+00,3.0274502e+00,3.9300764e+00
2026-02-16T12:05:00+00:00,3.3,1,1,0,0,3.7501681e+00,2.8382281e+00,3.2941981e+00,1.1859113e+04,9.8825942e+02,3.2941981e+00,0.0000000e+00,8.5053469e-05,1.4579131e-04,1.1542239e-04,4.1552061e-01,3.4626717e-02,1.1540988e-04,1.2510397e-08,6.0676737e-05,1.1482951e-04,8.7753121e-05,3.1591124e-01,2.6325936e-02,8.7739436e-05,1.3684844e-08,2.7379259e-05,4.8077897e-05,3.7728578e-05,1.3582288e-01,1.1318573e-02,3.7711582e-05,1.6996150e-08,6.2453733e-06,3.9947011e-06,5.1200372e-06,1.8432134e-02,1.5360112e-03,5.1128522e-06,7.1850412e-09,8.1485871e-06,4.3628996e-06,6.2557434e-06,2.2520676e-02,1.8767230e-03,6.2529604e-06,2.7829608e-09,9.4531511e-06,4.6225675e-06,7.0378593e-06,2.5336293e-02,2.1113578e-03,7.0343812e-06,3.4781103e-09,1.8125306e+00,2.9444378e+00,3.8224013e+00
2026-02-16T12:10:00+00:00,3.3,1,1,0,0,3.3640635e+00,2.6578300e+00,3.0109468e+00,1.0839408e+04,9.0328403e+02,3.0109468e+00,0.0000000e+00,9.9330669e-05,1.1930894e-04,1.0931980e-04,3.9355130e-01,3.2795941e-02,1.0931043e-04,9.3757500e-09,7.3301962e-05,5.9015019e-05,6.6158490e-05,2.3817056e-01,1.9847547e-02,6.6147428e-05,1.1062551e-08,3.1654227e-05,2.5612849e-05,2.8633538e-05,1.0308074e-01,8.5900614e-03,2.8620003e-05,1.3535171e-08,4.2212830e-06,3.4585573e-06,3.8399201e-06,1.3823713e-02,1.1519760e-03,3.8356482e-06,4.2719598e-09,4.5984508e-06,3.4563643e-06,4.0274076e-06,1.4498667e-02,1.2082223e-03,4.0269231e-06,4.8445418e-10,4.8603532e-06,3.4591554e-06,4.1597543e-06,1.4975115e-02,1.2479263e-03,4.1591566e-06,5.9767904e-10,1.6568842e+00,2.6913087e+00,3.4936598e+00
