sigma_model,multiplicity_variant,low_energy_scenario,shield_mm,regime,horizon,duration_s,hazard_upper,F_D_upper,window_start_utc,window_end_utc
main_loglog,false_mcu_aware_logE_linear,K1_only,5.0,background_median_constant,30d,2592000,1.800205141715281,0.8347350179979683,,
main_loglog,false_mcu_aware_logE_linear,K1_only,5.0,p95_constant,30d,2592000,3.469402645126045,0.9688643758761158,,
main_loglog,false_mcu_aware_logE_linear,K1_only,5.0,p99_constant,30d,2592000,157.73155477062713,1.0,,
main_loglog,false_mcu_aware_logE_linear,K1_only,5.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,false_mcu_aware_logE_linear,K1_only,5.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,52.05588188803654,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,background_median_constant,5min,300,0.00021288095113222935,0.00021285829359036674,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p95_constant,5min,300,0.0006416297145770489,0.0006414239142499566,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p99_constant,5min,300,0.03709741298329643,0.03641773464607011,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,5min,300,3.6386022193177894,0.9737109353573062,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,background_median_constant,1h,3600,0.0025545714135867524,0.002551311272711632,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p95_constant,1h,3600,0.007699556574924587,0.0076699909186760526,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p99_constant,1h,3600,0.4451689557995571,0.3592839857996242,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,1h,3600,33.07365779945922,0.9999999999999957,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,background_median_constant,6h,21600,0.015327428481520513,0.015210561302577124,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p95_constant,6h,21600,0.04619733944954752,0.045146486669590126,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p99_constant,6h,21600,2.6710137347973424,0.9308179425094547,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,6h,21600,80.9905607468416,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,background_median_constant,24h,86400,0.06130971392608205,0.059468101164828376,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p95_constant,24h,86400,0.18478935779819008,0.16872063207218985,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p99_constant,24h,86400,10.68405493918937,0.9999770927004187,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,24h,86400,98.34707198922342,1.0,2026-01-19T04:00:00+00:00,2026-01-20T03:55:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,background_median_constant,7d,604800,0.4291679974825744,0.34894945485944423,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p95_constant,7d,604800,1.2935255045873306,0.7256979766319598,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p99_constant,7d,604800,74.78838457432559,1.0,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,7d,604800,101.02730310580307,1.0,2026-01-18T21:20:00+00:00,2026-01-25T21:15:00+00:00
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,background_median_constant,30d,2592000,1.8392914177824615,0.8410699988094638,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p95_constant,30d,2592000,5.543680733945703,0.9960878990970152,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,p99_constant,30d,2592000,320.5216481756811,1.0,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,false_mcu_aware_logE_linear,low_energy_conservative,5.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,104.17629495283497,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,background_median_constant,5min,300,0.00017496895376955472,0.0001749536475948779,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p95_constant,5min,300,0.00039971931425222216,0.000399639437130293,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p99_constant,5min,300,0.020344831169550888,0.020139271477856924,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,max_actual_contiguous_window,5min,300,1.9516296697708668,0.8579575993423013,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,background_median_constant,1h,3600,0.0020996274452346566,0.002097424769399505,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p95_constant,1h,3600,0.004796631771026666,0.004785146304043239,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p99_constant,1h,3600,0.24413797403461066,0.21662045922988513,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,max_actual_contiguous_window,1h,3600,17.72301352974056,0.9999999799093947,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,background_median_constant,6h,21600,0.01259776467140794,0.012518745005827208,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p95_constant,6h,21600,0.028779790626159995,0.028369596967242793,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p99_constant,6h,21600,1.464827844207664,0.7688822236834586,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,max_actual_contiguous_window,6h,21600,43.559709977862916,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,background_median_constant,24h,86400,0.05039105868563176,0.04914248930296425,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p95_constant,24h,86400,0.11511916250463998,0.10874006718711218,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p99_constant,24h,86400,5.859311376830656,0.9971467922086713,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,max_actual_contiguous_window,24h,86400,53.2313544696016,1.0,2026-01-19T04:00:00+00:00,2026-01-20T03:55:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,background_median_constant,7d,604800,0.35273741079942234,0.2972382932146515,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p95_constant,7d,604800,0.8058341375324799,0.5532848507651121,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p99_constant,7d,604800,41.01517963781459,1.0,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,max_actual_contiguous_window,7d,604800,54.764528476894476,1.0,2026-01-18T21:20:00+00:00,2026-01-25T21:15:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,background_median_constant,30d,2592000,1.5117317605689529,0.7794722541669518,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p95_constant,30d,2592000,3.4535748751391995,0.9683676476993371,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,p99_constant,30d,2592000,175.77934130491968,1.0,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,nominal_logE_linear,K1_only,5.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,57.352151311568655,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,background_median_constant,5min,300,0.00017991784176681164,0.0001799016575225446,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p95_constant,5min,300,0.0006765897797914746,0.0006763609445385229,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p99_constant,5min,300,0.04215032010677134,0.04127434600247845,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,5min,300,4.16242734915803,0.9844302811297214,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,background_median_constant,1h,3600,0.00215901410120174,0.0021566851066693437,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p95_constant,1h,3600,0.008119077357497695,0.00808620666897357,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p99_constant,1h,3600,0.5058038412812561,0.3969793523393656,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,1h,3600,37.84155009799362,1.0,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,background_median_constant,6h,21600,0.01295408460721044,0.012870541583423808,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p95_constant,6h,21600,0.04871446414498617,0.04754694962879525,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p99_constant,6h,21600,3.0348230476875364,0.9519168294489339,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,6h,21600,92.60160418918232,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,background_median_constant,24h,86400,0.05181633842884176,0.050496761913722064,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p95_constant,24h,86400,0.19485785657994467,0.17704837309856655,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p99_constant,24h,86400,12.139292190750146,0.9999946546962738,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,24h,86400,112.3078864980855,1.0,2026-01-19T04:00:00+00:00,2026-01-20T03:55:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,background_median_constant,7d,604800,0.3627143690018923,0.3042148570761997,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p95_constant,7d,604800,1.3640049960596128,0.7443650927734482,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p99_constant,7d,604800,84.97504533525102,1.0,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,7d,604800,115.2791582374881,1.0,2026-01-18T21:20:00+00:00,2026-01-25T21:15:00+00:00
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,background_median_constant,30d,2592000,1.5544901528652526,0.7887029156040177,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p95_constant,30d,2592000,5.84573569739834,0.9971077938587387,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,p99_constant,30d,2592000,364.17876572250435,1.0,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,nominal_logE_linear,low_energy_conservative,5.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,117.94143759731483,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,background_median_constant,5min,300,0.0001748654454819596,0.00017485015741107923,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p95_constant,5min,300,0.00039950787033523586,0.00039942807769228935,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p99_constant,5min,300,0.020338404868111892,0.020132974577214337,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,max_actual_contiguous_window,5min,300,1.952107537943231,0.8580254606690263,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,background_median_constant,1h,3600,0.002098385345783515,0.0020961852743887305,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p95_constant,1h,3600,0.00479409444402283,0.004782621115316724,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p99_constant,1h,3600,0.24406085841734274,0.21656004610367577,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,max_actual_contiguous_window,1h,3600,17.72790736248302,0.9999999800074746,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,background_median_constant,6h,21600,0.012590312074701092,0.012511385678855149,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p95_constant,6h,21600,0.02876456666413698,0.028354804790289134,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p99_constant,6h,21600,1.4643651505040565,0.768775262200271,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,max_actual_contiguous_window,6h,21600,43.566787702473995,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,background_median_constant,24h,86400,0.05036124829880437,0.04911414345025431,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p95_constant,24h,86400,0.11505826665654792,0.10868579150506799,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p99_constant,24h,86400,5.857460602016226,0.9971415066738921,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,max_actual_contiguous_window,24h,86400,53.230204575158204,1.0,2026-01-19T04:00:00+00:00,2026-01-20T03:55:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,background_median_constant,7d,604800,0.35252873809163054,0.297091630724667,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p95_constant,7d,604800,0.8054078665958355,0.5530943884886521,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p99_constant,7d,604800,41.002224214113575,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,max_actual_contiguous_window,7d,604800,54.76333126925345,1.0,2026-01-18T21:20:00+00:00,2026-01-25T21:15:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,background_median_constant,30d,2592000,1.510837448964131,0.779274945430072,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p95_constant,30d,2592000,3.4517479996964378,0.9683098065134882,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,p99_constant,30d,2592000,175.72381806048676,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,5.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,57.34943071445316,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,background_median_constant,5min,300,0.00017981180227770967,0.00017979563710450133,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,p95_constant,5min,300,0.0006765689370281561,0.0006763401158722185,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,p99_constant,5min,300,0.04213700068205864,0.041261576243267165,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,max_actual_contiguous_window,5min,300,4.16290521733039,0.9844377196253704,2026-01-19T19:15:00+00:00,2026-01-19T19:15:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,background_median_constant,1h,3600,0.002157741627332516,0.002155415376317713,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,p95_constant,1h,3600,0.008118827244337873,0.008085958578249423,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,p99_constant,1h,3600,0.5056440081847037,0.3968829619789853,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,max_actual_contiguous_window,1h,3600,37.846443930736044,1.0,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,background_median_constant,6h,21600,0.012946449763995095,0.012863004976005179,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,p95_constant,6h,21600,0.04871296346602724,0.04754552030147072,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,p99_constant,6h,21600,3.033864049108222,0.9518706956390931,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,max_actual_contiguous_window,6h,21600,92.60868191379336,1.0,2026-01-19T15:50:00+00:00,2026-01-19T21:45:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,background_median_constant,24h,86400,0.05178579905598038,0.0504677642375179,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,p95_constant,24h,86400,0.19485185386410897,0.17704343313897716,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,p99_constant,24h,86400,12.135456196432887,0.9999946341523411,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,5.0,max_actual_contiguous_window,24h,86400,112.30673660364205,1.0,2026-01-19T04:00:00+00:00,2026-01-20T03:55:00+00:00
